Brand,Model,Year,Price,Mileage,Exterior Color,Interior Color,Fuel Type,Drivetrain,VIN,Dealer Name,Dealer Zip,Bodystyle,Image Paths
Toyota,Tacoma,2016,20999,105267,Gray,Gray,Gasoline,Four-wheel Drive,5TFSZ5AN3GX026874,Ron Bouchard Chrysler Dodge RAM,01420,Truck,"['vehicle_images_more\\e3a7d438-1bea-4350-ac2e-f4fe784a025d_1.jpg', 'vehicle_images_more\\e3a7d438-1bea-4350-ac2e-f4fe784a025d_2.jpg', 'vehicle_images_more\\e3a7d438-1bea-4350-ac2e-f4fe784a025d_3.jpg']"
Toyota,RAV4,2019,28995,31447,Silver,Gray,Gasoline,All-wheel Drive,JTMN1RFV8KD031812,Ron Bouchard Chrysler Dodge RAM,01420,SUV,"['vehicle_images_more\\14cc6574-df29-463e-ace4-92dd86c58803_1.jpg', 'vehicle_images_more\\14cc6574-df29-463e-ace4-92dd86c58803_2.jpg', 'vehicle_images_more\\14cc6574-df29-463e-ace4-92dd86c58803_3.jpg']"
Toyota,RAV4,2019,27441,50415,Blue Flame / Ice Edge Roof,Black,Gasoline,All-wheel Drive,2T3J1RFV1KW036366,Lahti's Jeep,01453,SUV,"['vehicle_images_more\\4876af52-c48a-43ff-b0a8-19e9f337534e_1.jpg', 'vehicle_images_more\\4876af52-c48a-43ff-b0a8-19e9f337534e_2.jpg', 'vehicle_images_more\\4876af52-c48a-43ff-b0a8-19e9f337534e_3.jpg']"
Toyota,Tacoma,2019,19998,105256,White,GRAY,Gasoline,Rear-wheel Drive,5TFRX5GN7KX140543,CarMax Albany,12205,Truck,"['vehicle_images_more\\9fe9cb9e-e65f-41d2-8efc-cc4f6d2eaa79_1.jpg', 'vehicle_images_more\\9fe9cb9e-e65f-41d2-8efc-cc4f6d2eaa79_2.jpg', 'vehicle_images_more\\9fe9cb9e-e65f-41d2-8efc-cc4f6d2eaa79_3.jpg']"
Toyota,Corolla,2019,17000,82894,Super White,Black,Gasoline,Front-wheel Drive,2T1BURHE1KC135398,Ford of Greenfield,01301,Sedan,"['vehicle_images_more\\cbcfeef3-0083-4e37-a7cd-8fe9a3a402f9_1.jpg', 'vehicle_images_more\\cbcfeef3-0083-4e37-a7cd-8fe9a3a402f9_2.jpg', 'vehicle_images_more\\cbcfeef3-0083-4e37-a7cd-8fe9a3a402f9_3.jpg']"
Toyota,RAV4 Hybrid,2016,20710,67507,White,Black,Hybrid,All-wheel Drive,JTMDJREV7GD048282,Romeo Kia,12449,SUV,"['vehicle_images_more\\10876a1b-6895-47f8-838d-a2e7e5330f05_1.jpg', 'vehicle_images_more\\10876a1b-6895-47f8-838d-a2e7e5330f05_2.jpg', 'vehicle_images_more\\10876a1b-6895-47f8-838d-a2e7e5330f05_3.jpg']"
Toyota,Sienna,2016,18383,125104,Blue,Ash,Gasoline,Front-wheel Drive,5TDYK3DC1GS706534,Gale Toyota,06082,Passenger Van,"['vehicle_images_more\\d2eb7f2b-4db5-43c7-9b3d-9d6529d83e7a_1.jpg', 'vehicle_images_more\\d2eb7f2b-4db5-43c7-9b3d-9d6529d83e7a_2.jpg', 'vehicle_images_more\\d2eb7f2b-4db5-43c7-9b3d-9d6529d83e7a_3.jpg']"
Toyota,Camry,2012,10998,142146,Gray,Black/Ash 2-Tone,Gasoline,Front-wheel Drive,4T1BF1FK7CU101874,Gale Toyota,06082,Sedan,"['vehicle_images_more\\19a4e3c0-1ddc-4598-bdb2-9943f1b1061e_1.jpg', 'vehicle_images_more\\19a4e3c0-1ddc-4598-bdb2-9943f1b1061e_2.jpg', 'vehicle_images_more\\19a4e3c0-1ddc-4598-bdb2-9943f1b1061e_3.jpg']"
Toyota,Camry,2012,6995,230438,Attitude Black Metallic,,Gasoline,Front-wheel Drive,4T1BF1FK1CU179082,United Auto Wholesale,06088,Sedan,"['vehicle_images_more\\1fd3bf80-e935-47f4-a229-a0ddaaa6c7f3_1.jpg', 'vehicle_images_more\\1fd3bf80-e935-47f4-a229-a0ddaaa6c7f3_2.jpg', 'vehicle_images_more\\1fd3bf80-e935-47f4-a229-a0ddaaa6c7f3_3.jpg']"
Toyota,Highlander,2009,7995,168687,Cypress Pearl,,Gasoline,All-wheel Drive,JTEES42A692111971,United Auto Wholesale,06088,SUV,"['vehicle_images_more\\0991a143-d0a3-4348-a022-7f78524b04f0_1.jpg', 'vehicle_images_more\\0991a143-d0a3-4348-a022-7f78524b04f0_2.jpg', 'vehicle_images_more\\0991a143-d0a3-4348-a022-7f78524b04f0_3.jpg']"
Toyota,Camry,2017,12997,113748,Midnight Black Metallic,Black/Red Trim,Gasoline,Front-wheel Drive,4T1BF1FK5HU425431,Auto Care LLC,06066,Sedan,"['vehicle_images_more\\07d13518-182a-482d-95ab-7775bb44d542_1.jpg', 'vehicle_images_more\\07d13518-182a-482d-95ab-7775bb44d542_2.jpg', 'vehicle_images_more\\07d13518-182a-482d-95ab-7775bb44d542_3.jpg']"
Toyota,Tacoma,2011,14995,123174,Magnetic Gray Metallic,Graphite,Gasoline,Four-wheel Drive,5TFUU4ENXBX008926,Motor Car West,06042,Truck,"['vehicle_images_more\\bfa12f19-6f70-4eee-95a6-4c226f362a62_1.jpg', 'vehicle_images_more\\bfa12f19-6f70-4eee-95a6-4c226f362a62_2.jpg', 'vehicle_images_more\\bfa12f19-6f70-4eee-95a6-4c226f362a62_3.jpg']"
Toyota,Sienna,2017,18995,109400,Predawn Gray Mica,Ash,Gasoline,All-wheel Drive,5TDDZ3DC4HS150926,A Better Way Wholesale,06770,Passenger Van,"['vehicle_images_more\\f67414e0-177c-4388-93a7-7d3e0990d053_1.jpg', 'vehicle_images_more\\f67414e0-177c-4388-93a7-7d3e0990d053_2.jpg', 'vehicle_images_more\\f67414e0-177c-4388-93a7-7d3e0990d053_3.jpg']"
Toyota,Sienna,2017,18995,119900,Tan,Chestnut,Gasoline,All-wheel Drive,5TDDZ3DC5HS173423,A Better Way Wholesale,06770,Passenger Van,"['vehicle_images_more\\860cee85-b3ca-4038-b259-1e0ff55aee74_1.jpg', 'vehicle_images_more\\860cee85-b3ca-4038-b259-1e0ff55aee74_2.jpg', 'vehicle_images_more\\860cee85-b3ca-4038-b259-1e0ff55aee74_3.jpg']"
Toyota,Prius,2020,17995,9600,Midnight Black Metallic,Black,Gasoline,Front-wheel Drive,JTDKARFU1L3112183,A Better Way Wholesale,06770,Hatchback,"['vehicle_images_more\\8861c822-c2e4-4f99-954e-636765c18e6f_1.jpg', 'vehicle_images_more\\8861c822-c2e4-4f99-954e-636765c18e6f_2.jpg', 'vehicle_images_more\\8861c822-c2e4-4f99-954e-636765c18e6f_3.jpg']"
Toyota,Sienna,2019,18995,122300,Midnight Black Metallic,Black,Gasoline,Front-wheel Drive,5TDZZ3DC8KS989801,A Better Way Wholesale,06770,Passenger Van,"['vehicle_images_more\\ad5722c1-49a5-4aa4-a380-76c08b0c495e_1.jpg', 'vehicle_images_more\\ad5722c1-49a5-4aa4-a380-76c08b0c495e_2.jpg', 'vehicle_images_more\\ad5722c1-49a5-4aa4-a380-76c08b0c495e_3.jpg']"
Toyota,Corolla,2011,7995,115300,Super White,Ash,Gasoline,Front-wheel Drive,2T1BU4EE9BC652889,A Better Way Wholesale,06770,Sedan,"['vehicle_images_more\\d7f0be72-3138-45fe-897e-4473a3bbbc33_1.jpg', 'vehicle_images_more\\d7f0be72-3138-45fe-897e-4473a3bbbc33_2.jpg', 'vehicle_images_more\\d7f0be72-3138-45fe-897e-4473a3bbbc33_3.jpg']"
Toyota,Prius Prime,2018,22953,38641,Silver,Moonstone,Gasoline,Front-wheel Drive,JTDKARFP4J3093409,Executive Honda,06492,Hatchback,"['vehicle_images_more\\7eb06249-1145-4754-9dc1-93907cd6dc70_1.jpg', 'vehicle_images_more\\7eb06249-1145-4754-9dc1-93907cd6dc70_2.jpg', 'vehicle_images_more\\7eb06249-1145-4754-9dc1-93907cd6dc70_3.jpg']"
Toyota,Tacoma,2015,18901,123441,Red,,Gasoline,Four-wheel Drive,3TMMU4FN2FM079306,Gary-Jackson Motors,01507,Truck,"['vehicle_images_more\\5f0b2dd0-7f29-46ba-8540-670aee8a0a4d_1.jpg', 'vehicle_images_more\\5f0b2dd0-7f29-46ba-8540-670aee8a0a4d_2.jpg', 'vehicle_images_more\\5f0b2dd0-7f29-46ba-8540-670aee8a0a4d_3.jpg']"
Toyota,RAV4 Hybrid,2016,18900,88000,Blizzard Pearl,Brown,Hybrid,All-wheel Drive,JTMDJREV3GD042737,Imports Unlimited,06492,SUV,"['vehicle_images_more\\aefdf522-f267-4581-add0-fc91e1f90a6d_1.jpg', 'vehicle_images_more\\aefdf522-f267-4581-add0-fc91e1f90a6d_2.jpg', 'vehicle_images_more\\aefdf522-f267-4581-add0-fc91e1f90a6d_3.jpg']"
Toyota,Sienna,2019,27999,78040,Blizzard Pearl,Tan,Gasoline,All-wheel Drive,5TDDZ3DCXKS217990,Green Light Auto Sales,06524,Passenger Van,"['vehicle_images_more\\0c4a79c8-1a7d-4919-b067-d07108eea6ef_1.jpg', 'vehicle_images_more\\0c4a79c8-1a7d-4919-b067-d07108eea6ef_2.jpg', 'vehicle_images_more\\0c4a79c8-1a7d-4919-b067-d07108eea6ef_3.jpg']"
Toyota,Camry,2010,4999,156837,Magnetic Gray Metallic,Ash,Gasoline,Front-wheel Drive,4T1BF3EK2AU010957,Wallingford Auto Sales Used Car Center,06492,Sedan,"['vehicle_images_more\\21d035e6-20fb-4dae-94fa-729d72a518b4_1.jpg', 'vehicle_images_more\\21d035e6-20fb-4dae-94fa-729d72a518b4_2.jpg', 'vehicle_images_more\\21d035e6-20fb-4dae-94fa-729d72a518b4_3.jpg']"
Toyota,Venza,2015,16995,84827,Magnetic Gray Metallic,Black,Gasoline,All-wheel Drive,4T3BK3BB1FU112751,Mercedes-Benz of North Haven,06473,SUV,"['vehicle_images_more\\13c6affe-2c3d-4925-95d4-dc05c059da77_1.jpg', 'vehicle_images_more\\13c6affe-2c3d-4925-95d4-dc05c059da77_2.jpg', 'vehicle_images_more\\13c6affe-2c3d-4925-95d4-dc05c059da77_3.jpg']"
Toyota,Tacoma,2013,20596,96074,Black,Graphite,Gasoline,Four-wheel Drive,5TFUU4EN4DX062824,DeNooyer Chevrolet,12205,Truck,"['vehicle_images_more\\27a1eb79-5e6e-40ab-b223-1fbd2ee031f9_1.jpg', 'vehicle_images_more\\27a1eb79-5e6e-40ab-b223-1fbd2ee031f9_2.jpg', 'vehicle_images_more\\27a1eb79-5e6e-40ab-b223-1fbd2ee031f9_3.jpg']"
Toyota,RAV4,2017,15335,127412,Barcelona Red Metallic,Black,Gasoline,All-wheel Drive,JTMRFREV5HJ145216,Romeo Toyota of Glens Falls,12801,SUV,"['vehicle_images_more\\2087d209-930e-4b42-80c3-151c82cbb7ba_1.jpg', 'vehicle_images_more\\2087d209-930e-4b42-80c3-151c82cbb7ba_2.jpg', 'vehicle_images_more\\2087d209-930e-4b42-80c3-151c82cbb7ba_3.jpg']"
Toyota,Prius v,2012,12995,115286,Barcelona Red Metallic,Gray,Gasoline,Front-wheel Drive,JTDZN3EU8C3037791,Abeel Auto Sales,12401,Wagon,"['vehicle_images_more\\c2c82469-e849-4c4d-bab6-07f1852d4401_1.jpg', 'vehicle_images_more\\c2c82469-e849-4c4d-bab6-07f1852d4401_2.jpg', 'vehicle_images_more\\c2c82469-e849-4c4d-bab6-07f1852d4401_3.jpg']"
Toyota,Camry,2013,8200,169449,Attitude Black Metallic,Black,Gasoline,Front-wheel Drive,4T1BF1FK6DU649320,Adam Auto Sales,01040,Sedan,"['vehicle_images_more\\f29dd175-efaf-415d-80f8-1461cb9e9dcd_1.jpg', 'vehicle_images_more\\f29dd175-efaf-415d-80f8-1461cb9e9dcd_2.jpg', 'vehicle_images_more\\f29dd175-efaf-415d-80f8-1461cb9e9dcd_3.jpg']"
Toyota,Tacoma,2018,26898,89912,Magnetic Gray Metallic,Graphite w/Gun Metal,Gasoline,Four-wheel Drive,5TFCZ5ANXJX136204,Faith's Toyota Westminster,05158,Truck,"['vehicle_images_more\\85090655-20af-496a-86b0-fb2092675d04_1.jpg', 'vehicle_images_more\\85090655-20af-496a-86b0-fb2092675d04_2.jpg', 'vehicle_images_more\\85090655-20af-496a-86b0-fb2092675d04_3.jpg']"
Toyota,Camry,2009,8895,72575,Barcelona Red Metallic,Bisque,Gasoline,Front-wheel Drive,4T1BE46KX9U286144,Central A/S LLC,06088,Sedan,"['vehicle_images_more\\09fa3ad0-6b58-4467-830d-67e84adfa587_1.jpg', 'vehicle_images_more\\09fa3ad0-6b58-4467-830d-67e84adfa587_2.jpg', 'vehicle_images_more\\09fa3ad0-6b58-4467-830d-67e84adfa587_3.jpg']"
Toyota,Camry,2015,16998,94734,Silver,BLACK,Gasoline,Rear-wheel Drive,4T1BF1FK5FU964421,CarMax Hartford,06120,Sedan,"['vehicle_images_more\\b9626156-1f85-43fa-bc5b-453f0d1f7b72_1.jpg', 'vehicle_images_more\\b9626156-1f85-43fa-bc5b-453f0d1f7b72_2.jpg', 'vehicle_images_more\\b9626156-1f85-43fa-bc5b-453f0d1f7b72_3.jpg']"
Toyota,Camry,2016,16998,95439,White,BLACK,Gasoline,Rear-wheel Drive,4T1BF1FK3GU164749,CarMax Hartford,06120,Sedan,"['vehicle_images_more\\da9cfaef-e92f-482c-8b16-9abc61120e00_1.jpg', 'vehicle_images_more\\da9cfaef-e92f-482c-8b16-9abc61120e00_2.jpg', 'vehicle_images_more\\da9cfaef-e92f-482c-8b16-9abc61120e00_3.jpg']"
Toyota,Sienna,2018,24802,48220,Red,,Gasoline,Front-wheel Drive,5TDKZ3DCXJS903162,Key Hyundai of Manchester,06066,Passenger Van,"['vehicle_images_more\\b7e7da40-5084-466c-b48a-df30ddc778e9_1.jpg', 'vehicle_images_more\\b7e7da40-5084-466c-b48a-df30ddc778e9_2.jpg', 'vehicle_images_more\\b7e7da40-5084-466c-b48a-df30ddc778e9_3.jpg']"
Toyota,Camry,2012,6995,187607,Barcelona Red Metallic,,Gasoline,Front-wheel Drive,4T1BF1FK5CU529376,Motor Car West,06042,Sedan,"['vehicle_images_more\\bf25a19a-2505-4b16-8b60-a893df0e863f_1.jpg', 'vehicle_images_more\\bf25a19a-2505-4b16-8b60-a893df0e863f_2.jpg', 'vehicle_images_more\\bf25a19a-2505-4b16-8b60-a893df0e863f_3.jpg']"
Toyota,Camry,2018,13495,100100,Super White,Black,Gasoline,Front-wheel Drive,4T1B11HK2JU618895,A Better Way Wholesale,06770,Sedan,"['vehicle_images_more\\19382d00-e601-49d0-a08d-8193f570180f_1.jpg', 'vehicle_images_more\\19382d00-e601-49d0-a08d-8193f570180f_2.jpg', 'vehicle_images_more\\19382d00-e601-49d0-a08d-8193f570180f_3.jpg']"
Toyota,Camry,2017,10495,89400,Super White,Tan,Gasoline,Front-wheel Drive,4T1BF1FK8HU367833,A Better Way Wholesale,06770,Sedan,"['vehicle_images_more\\89bae4e5-f052-401a-b99f-95a4aefcfa73_1.jpg', 'vehicle_images_more\\89bae4e5-f052-401a-b99f-95a4aefcfa73_2.jpg', 'vehicle_images_more\\89bae4e5-f052-401a-b99f-95a4aefcfa73_3.jpg']"
Toyota,Camry,2020,20995,63500,Predawn Gray Mica,Ash,Hybrid,Front-wheel Drive,4T1C31AK2LU521384,A Better Way Wholesale,06770,Sedan,"['vehicle_images_more\\99dc703e-fe53-4c90-a2a3-b9fefbef4b0b_1.jpg', 'vehicle_images_more\\99dc703e-fe53-4c90-a2a3-b9fefbef4b0b_2.jpg', 'vehicle_images_more\\99dc703e-fe53-4c90-a2a3-b9fefbef4b0b_3.jpg']"
Toyota,Camry,2017,12495,99900,Gray,Black,Gasoline,Front-wheel Drive,4T1BF1FK6HU289178,A Better Way Wholesale,06770,Sedan,"['vehicle_images_more\\cdf529e1-a74c-4f5e-9208-af0bfd80afb7_1.jpg', 'vehicle_images_more\\cdf529e1-a74c-4f5e-9208-af0bfd80afb7_2.jpg', 'vehicle_images_more\\cdf529e1-a74c-4f5e-9208-af0bfd80afb7_3.jpg']"
Toyota,Camry,2019,19995,54782,Celestial Silver Metallic,Black,Gasoline,Front-wheel Drive,4T1B11HKXKU176790,J & M Automotive,06770,Sedan,"['vehicle_images_more\\abeae909-0ba2-480b-96d2-668cda768760_1.jpg', 'vehicle_images_more\\abeae909-0ba2-480b-96d2-668cda768760_2.jpg', 'vehicle_images_more\\abeae909-0ba2-480b-96d2-668cda768760_3.jpg']"
Toyota,C-HR,2019,17888,30031,Blue Flame w/Black Roof,Black,Gasoline,Front-wheel Drive,JTNKHMBX1K1044276,Blasius of Middletown,06457,SUV,"['vehicle_images_more\\0c85492c-10b6-4298-9427-b7211a72dc6f_1.jpg', 'vehicle_images_more\\0c85492c-10b6-4298-9427-b7211a72dc6f_2.jpg', 'vehicle_images_more\\0c85492c-10b6-4298-9427-b7211a72dc6f_3.jpg']"
Toyota,Camry,2012,12275,114025,Red,,Gasoline,Front-wheel Drive,4T4BF1FK5CR224594,Smart Buy Auto Sales of Meriden,06450,Sedan,"['vehicle_images_more\\4eada4b5-7525-4da5-9dcb-cb503a911629_1.jpg', 'vehicle_images_more\\4eada4b5-7525-4da5-9dcb-cb503a911629_2.jpg', 'vehicle_images_more\\4eada4b5-7525-4da5-9dcb-cb503a911629_3.jpg']"
Toyota,Camry,2012,15495,63376,Silver,,Gasoline,Front-wheel Drive,4T1BF1FK3CU163708,Smart Buy Auto Sales of Meriden,06450,Sedan,"['vehicle_images_more\\e3b53aab-68cc-450b-add2-fb4074355a4f_1.jpg', 'vehicle_images_more\\e3b53aab-68cc-450b-add2-fb4074355a4f_2.jpg', 'vehicle_images_more\\e3b53aab-68cc-450b-add2-fb4074355a4f_3.jpg']"
Toyota,Camry,2016,18495,40615,Gray,,Gasoline,Front-wheel Drive,4T1BF1FK5GU119702,Smart Buy Auto Sales of Meriden,06450,Sedan,"['vehicle_images_more\\ad445f6c-82ba-48e7-8f7f-16907a766b49_1.jpg', 'vehicle_images_more\\ad445f6c-82ba-48e7-8f7f-16907a766b49_2.jpg', 'vehicle_images_more\\ad445f6c-82ba-48e7-8f7f-16907a766b49_3.jpg']"
Toyota,Camry,2016,14999,115126,Tan,Almond,Gasoline,Front-wheel Drive,4T4BF1FK0GR528048,Green Light Auto Sales,06524,Sedan,"['vehicle_images_more\\875f23ce-5687-451b-9aaa-663cd00ec093_1.jpg', 'vehicle_images_more\\875f23ce-5687-451b-9aaa-663cd00ec093_2.jpg', 'vehicle_images_more\\875f23ce-5687-451b-9aaa-663cd00ec093_3.jpg']"
Toyota,Tundra,2018,32995,58940,Quicksand,Black,Gasoline,Four-wheel Drive,5TFUY5F14JX728419,Lia INFINITI,12047,Truck,"['vehicle_images_more\\579021f4-84c5-42d2-88ab-153c32ac3edc_1.jpg', 'vehicle_images_more\\579021f4-84c5-42d2-88ab-153c32ac3edc_2.jpg', 'vehicle_images_more\\579021f4-84c5-42d2-88ab-153c32ac3edc_3.jpg']"
Toyota,Camry,2017,25995,29445,White,Gray,Gasoline,Front-wheel Drive,4T1BF1FK3HU639902,Knighton's Auto Services,12205,Sedan,"['vehicle_images_more\\7e5ec614-2140-427c-a7b0-271225ee2e91_1.jpg', 'vehicle_images_more\\7e5ec614-2140-427c-a7b0-271225ee2e91_2.jpg', 'vehicle_images_more\\7e5ec614-2140-427c-a7b0-271225ee2e91_3.jpg']"
Toyota,Tundra,2016,24995,132991,Silver Sky Metallic,Black,Gasoline,Four-wheel Drive,5TFUY5F12GX563091,Lusso Motors,12010,Truck,"['vehicle_images_more\\41d8e3ac-8a6e-4d41-8413-c01ed7c8689a_1.jpg', 'vehicle_images_more\\41d8e3ac-8a6e-4d41-8413-c01ed7c8689a_2.jpg', 'vehicle_images_more\\41d8e3ac-8a6e-4d41-8413-c01ed7c8689a_3.jpg']"
Toyota,4Runner,2019,31395,94113,Super White,Black Graphite,Gasoline,Four-wheel Drive,JTEBU5JR4K5715601,Faith's Toyota Westminster,05158,SUV,"['vehicle_images_more\\2322ae0e-6463-44d9-9add-2cf1dcc695ce_1.jpg', 'vehicle_images_more\\2322ae0e-6463-44d9-9add-2cf1dcc695ce_2.jpg', 'vehicle_images_more\\2322ae0e-6463-44d9-9add-2cf1dcc695ce_3.jpg']"
Toyota,RAV4 Hybrid,2016,19900,105927,Black Sand Pearl,Ash,Hybrid,All-wheel Drive,JTMDJREV2GD032944,Torrington Toyota,06790,SUV,"['vehicle_images_more\\ac3a7bc8-55e9-47c3-8dab-528a64f72e6a_1.jpg', 'vehicle_images_more\\ac3a7bc8-55e9-47c3-8dab-528a64f72e6a_2.jpg', 'vehicle_images_more\\ac3a7bc8-55e9-47c3-8dab-528a64f72e6a_3.jpg']"
Toyota,Tacoma,2012,19995,94836,Magnetic Gray Metallic,Graphite,Gasoline,Four-wheel Drive,3TMMU4FN6CM048250,"Athol Motors, Inc.",01331,Truck,"['vehicle_images_more\\5cbebe77-425d-47e5-9db8-0464cc1b2dae_1.jpg', 'vehicle_images_more\\5cbebe77-425d-47e5-9db8-0464cc1b2dae_2.jpg', 'vehicle_images_more\\5cbebe77-425d-47e5-9db8-0464cc1b2dae_3.jpg']"
Toyota,RAV4,2011,11495,64666,Brown,Tan,Gasoline,Four-wheel Drive,2T3JF4DV8BW089802,Midtown Autoworld,13350,SUV,"['vehicle_images_more\\5eb62f8d-61f4-4634-a52f-408d75b15f87_1.jpg', 'vehicle_images_more\\5eb62f8d-61f4-4634-a52f-408d75b15f87_2.jpg', 'vehicle_images_more\\5eb62f8d-61f4-4634-a52f-408d75b15f87_3.jpg']"
Toyota,RAV4,2018,22700,58386,BLUE,,Gasoline,All-wheel Drive,JTMRFREV3JJ746677,"Licari Motor Car, Inc.",13350,SUV,"['vehicle_images_more\\d47b9a24-c89c-440b-843c-dc4d86b6a44f_1.jpg', 'vehicle_images_more\\d47b9a24-c89c-440b-843c-dc4d86b6a44f_2.jpg', 'vehicle_images_more\\d47b9a24-c89c-440b-843c-dc4d86b6a44f_3.jpg']"
Toyota,Sienna,2017,19483,101694,Blue,Ash,Gasoline,All-wheel Drive,5TDJZ3DC9HS146387,Gale Toyota,06082,Passenger Van,"['vehicle_images_more\\d26b8e15-b52e-447c-a01a-4215ba5aaeea_1.jpg', 'vehicle_images_more\\d26b8e15-b52e-447c-a01a-4215ba5aaeea_2.jpg', 'vehicle_images_more\\d26b8e15-b52e-447c-a01a-4215ba5aaeea_3.jpg']"
Toyota,RAV4,2015,14800,101260,Classic Silver Metallic,Black,Gasoline,All-wheel Drive,2T3RFREV5FW244505,Mag Auto Corp,12603,SUV,"['vehicle_images_more\\fd479865-8c81-4f0b-be4e-2a543dd4512c_1.jpg', 'vehicle_images_more\\fd479865-8c81-4f0b-be4e-2a543dd4512c_2.jpg', 'vehicle_images_more\\fd479865-8c81-4f0b-be4e-2a543dd4512c_3.jpg']"
Toyota,Avalon,2016,16877,87167,Celestial Silver Metallic,Black,Gasoline,Front-wheel Drive,4T1BK1EB2GU194211,Bertera Chevrolet,01069,Sedan,"['vehicle_images_more\\eecf94ab-d3a9-44fd-828c-7a4cdc993d97_1.jpg', 'vehicle_images_more\\eecf94ab-d3a9-44fd-828c-7a4cdc993d97_2.jpg', 'vehicle_images_more\\eecf94ab-d3a9-44fd-828c-7a4cdc993d97_3.jpg']"
Toyota,Tacoma,2015,23998,22948,Gray,GRAY,Gasoline,Rear-wheel Drive,5TFTX4CN5FX067068,CarMax Hartford,06120,Truck,"['vehicle_images_more\\7d1db6f3-b99b-4b67-ab01-72bd83fbbbd4_1.jpg', 'vehicle_images_more\\7d1db6f3-b99b-4b67-ab01-72bd83fbbbd4_2.jpg', 'vehicle_images_more\\7d1db6f3-b99b-4b67-ab01-72bd83fbbbd4_3.jpg']"
Toyota,RAV4,2011,12995,119976,Gray,Gray,Gasoline,Four-wheel Drive,JTMRF4DV0B5038420,Car Corner,06040,SUV,"['vehicle_images_more\\d1573ec0-0731-440e-8d34-eed46333b9fe_1.jpg', 'vehicle_images_more\\d1573ec0-0731-440e-8d34-eed46333b9fe_2.jpg', 'vehicle_images_more\\d1573ec0-0731-440e-8d34-eed46333b9fe_3.jpg']"
Toyota,RAV4,2014,16995,100763,Burgundy,Black,Gasoline,All-wheel Drive,JTMBFREV5ED084266,Car Corner,06040,SUV,"['vehicle_images_more\\1c3acf3a-e8f5-4a87-a287-aa3dd29d46e4_1.jpg', 'vehicle_images_more\\1c3acf3a-e8f5-4a87-a287-aa3dd29d46e4_2.jpg', 'vehicle_images_more\\1c3acf3a-e8f5-4a87-a287-aa3dd29d46e4_3.jpg']"
Toyota,RAV4,2010,11995,126167,Black,Tan,Gasoline,Four-wheel Drive,JTMDF4DV3A5035195,Car Corner,06040,SUV,"['vehicle_images_more\\bd2ff202-3d4d-46c1-b598-50f28f0583e0_1.jpg', 'vehicle_images_more\\bd2ff202-3d4d-46c1-b598-50f28f0583e0_2.jpg', 'vehicle_images_more\\bd2ff202-3d4d-46c1-b598-50f28f0583e0_3.jpg']"
Toyota,RAV4,2020,23900,61339,Silver Sky Metallic,Black,Gasoline,All-wheel Drive,2T3P1RFV2LC125473,White River Toyota,05001,SUV,"['vehicle_images_more\\af81ef8b-8cbb-4927-ab63-cf3bf0be0d5c_1.jpg', 'vehicle_images_more\\af81ef8b-8cbb-4927-ab63-cf3bf0be0d5c_2.jpg', 'vehicle_images_more\\af81ef8b-8cbb-4927-ab63-cf3bf0be0d5c_3.jpg']"
Toyota,Prius v,2013,11497,113607,Magnetic Gray Metallic,Gray,Gasoline,Front-wheel Drive,JTDZN3EU5D3221376,Hitchcock Motor Car,06716,Wagon,"['vehicle_images_more\\7361be27-f99b-4a4b-8cee-c934d62c5a34_1.jpg', 'vehicle_images_more\\7361be27-f99b-4a4b-8cee-c934d62c5a34_2.jpg', 'vehicle_images_more\\7361be27-f99b-4a4b-8cee-c934d62c5a34_3.jpg']"
Toyota,RAV4,2011,6995,152900,Silver,Ash,Gasoline,Four-wheel Drive,2T3DK4DV8BW060504,A Better Way Wholesale,06770,SUV,"['vehicle_images_more\\34adf6e4-5e42-4711-aece-c347dc6f2e72_1.jpg', 'vehicle_images_more\\34adf6e4-5e42-4711-aece-c347dc6f2e72_2.jpg', 'vehicle_images_more\\34adf6e4-5e42-4711-aece-c347dc6f2e72_3.jpg']"
Toyota,4Runner,2013,17700,152067,,,Gasoline,Four-wheel Drive,JTEBU5JR2D5149201,Smart Buy Auto Sales of Meriden,06450,SUV,"['vehicle_images_more\\d8dddca6-6cc6-4784-ab56-b851cd7cc466_1.jpg', 'vehicle_images_more\\d8dddca6-6cc6-4784-ab56-b851cd7cc466_2.jpg', 'vehicle_images_more\\d8dddca6-6cc6-4784-ab56-b851cd7cc466_3.jpg']"
Toyota,Tundra,2016,25975,110205,Black,Black/Gray,Gasoline,Four-wheel Drive,5TFUY5F15GX490704,"Butler Auto Sales, Inc.",13838,Truck,"['vehicle_images_more\\cde6a9d8-d33c-41ae-a4aa-f910f2616b14_1.jpg', 'vehicle_images_more\\cde6a9d8-d33c-41ae-a4aa-f910f2616b14_2.jpg', 'vehicle_images_more\\cde6a9d8-d33c-41ae-a4aa-f910f2616b14_3.jpg']"
Toyota,Camry,2017,16000,66855,Midnight Black Metallic,,Gasoline,Front-wheel Drive,4T1BF1FK0HU316651,Keeler Pre-owned,12110,Sedan,"['vehicle_images_more\\16e2ada4-7fcd-48b3-8a25-af95650f3bda_1.jpg', 'vehicle_images_more\\16e2ada4-7fcd-48b3-8a25-af95650f3bda_2.jpg', 'vehicle_images_more\\16e2ada4-7fcd-48b3-8a25-af95650f3bda_3.jpg']"
